Order ID,Product Name,Category,Sales,Quantity,Profit
CA-2016-105732,Things To Do Today Pad,Office Supplies,17.61,3,8.4528
CA-2016-105732,Harmony Air Purifier,Office Supplies,378,2,136.08
CA-2016-105732,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,17.64,3,8.6436
CA-2016-105732,"Fellowes Mobile File Cart, Black",Office Supplies,373.08,6,100.7316
CA-2016-105732,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,1336.44,14,387.5676
CA-2016-105732,Mediabridge Sport Armband iPhone 5s,Technology,29.97,3,0.2997
CA-2017-108035,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,390.368,2,48.796
CA-2017-108035,"Executive Impressions 13"" Chairman Wall Clock",Furniture,101.52,5,19.035
CA-2017-160031,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,74.352,3,23.235
CA-2017-147844,"Adams ""While You Were Out"" Message Pads",Office Supplies,15.7,5,7.065
CA-2017-147844,Newell 34,Office Supplies,59.52,3,15.4752
CA-2017-147844,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,34.4,5,15.824
CA-2016-110975,"Bevis Oval Conference Table, Walnut",Furniture,313.176,2,-120.0508
CA-2016-110975,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,866.646,3,173.3292
CA-2014-141649,Eureka Sanitaire  Commercial Upright,Office Supplies,795.408,6,59.6556
CA-2014-124807,Xerox 1949,Office Supplies,35.856,9,12.9978
CA-2014-124807,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,23.84,4,3.278
CA-2016-110009,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,43.13,1,14.6642
CA-2016-110009,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,30.87,7,14.2002
CA-2017-168172,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,70.12,4,21.036
CA-2015-100146,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,509.9575,5,41.9965
CA-2015-100146,Dana Halogen Swing-Arm Architect Lamp,Furniture,122.91,3,34.4148
CA-2015-100146,Novimex Fabric Task Chair,Furniture,97.568,2,-6.098
CA-2015-100146,"Global Leather and Oak Executive Chair, Black",Furniture,722.352,3,81.2646
CA-2017-152079,Avery File Folder Labels,Office Supplies,11.52,5,4.176
CA-2016-129728,36X48 HARDFLOOR CHAIRMAT,Furniture,167.84,8,11.7488
CA-2014-121769,Riverside Furniture Stanwyck Manor Table Series,Furniture,172.11,1,-94.6605
CA-2014-103058,Case Logic 2.4GHz Wireless Keyboard,Technology,99.98,2,7.9984
CA-2017-121125,LG G3,Technology,156.792,1,17.6391
CA-2017-121125,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,35.36,2,-3.094
CA-2017-121125,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,13.592,1,-0.3398
US-2016-114013,SAFCO Arco Folding Chair,Furniture,386.68,2,-5.524
US-2016-114013,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,379.96,5,47.495
US-2016-114013,Polycom CX600 IP Phone VoIP phone,Technology,539.91,3,-116.9805
US-2016-114013,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,41.24,5,13.9185
US-2016-114013,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,51.897,1,-41.5176
US-2016-114013,"SAFCO Commercial Wire Shelving, Black",Office Supplies,552.56,5,-138.14
US-2016-114013,GBC VeloBind Cover Sets,Office Supplies,23.16,5,-15.44
US-2016-114013,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,126.08,2,-28.368
US-2016-114013,Okidata MB491 Multifunction Printer,Technology,449.1,3,-643.71
CA-2017-135069,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,195.104,4,21.9492
CA-2017-135069,"Linden 10"" Round Wall Clock, Black",Furniture,36.672,3,6.4176
CA-2016-101693,"Global Value Mid-Back Manager's Chair, Gray",Furniture,85.246,2,-6.089
CA-2016-101693,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,32.712,2,-26.1696
US-2014-164763,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,11.43,3,5.3721
US-2014-164763,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,30.44,2,14.9156
US-2014-164763,Xerox 1957,Office Supplies,12.96,2,6.3504
US-2014-164763,EcoTones Memo Sheets,Office Supplies,16,4,7.68
US-2014-164763,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,32.67,3,8.4942
CA-2014-161249,"Super Bands, 12/Pack",Office Supplies,4.464,3,-0.9486
CA-2014-161249,Avery Hole Reinforcements,Office Supplies,9.345,5,-6.5415
CA-2015-148180,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,9.144,3,3.0861
CA-2015-148180,Tuff Stuff Recycled Round Ring Binders,Office Supplies,23.136,6,8.3868
CA-2015-148180,Newell 334,Office Supplies,99.2,5,25.792
CA-2014-165568,Pressboard Data Binders by Wilson Jones,Office Supplies,21.36,5,7.209
CA-2015-145457,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,46.9,5,13.132
US-2017-163657,Acco Translucent Poly Ring Binders,Office Supplies,18.72,5,6.552
US-2017-163657,Hon 2111 Invitation Series Straight Table,Furniture,236.528,2,-2.9566
CA-2015-120446,Avery 51,Office Supplies,18.9,3,8.694
CA-2014-109932,Xerox 195,Office Supplies,10.688,2,3.7408
CA-2014-109932,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,237.096,3,20.7459
CA-2017-127474,Xerox 2,Office Supplies,5.184,1,1.8144
CA-2017-127474,Xerox 1893,Office Supplies,65.584,2,23.7742
CA-2017-127474,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,22.2,1,-26.085
CA-2017-127474,Xerox 189,Office Supplies,419.4,5,146.79
CA-2017-115448,"Executive Impressions 14"" Contract Wall Clock",Furniture,88.92,5,14.4495
CA-2017-105669,Newell Chalk Holder,Office Supplies,9.912,3,3.2214
CA-2017-105669,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,318.43,5,-77.333
CA-2017-105669,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,5.8,5,-10.15
CA-2017-105669,Polycom VoiceStation 500 Conference phone,Technology,1415.76,6,88.485
CA-2017-134796,Geemarc AmpliPOWER60,Technology,148.48,2,16.704
CA-2016-137743,Avery 498,Office Supplies,9.248,4,3.1212
CA-2016-137743,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,1036.624,2,51.8312
CA-2015-137974,Konftel 250 Conference phone - Charcoal black,Technology,569.64,2,148.1064
CA-2015-137974,Cardinal EasyOpen D-Ring Binders,Office Supplies,9.14,1,4.57
CA-2015-137974,Tenex Antistatic Computer Chair Mats,Furniture,1196.86,7,119.686
CA-2015-137974,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,523.26,9,125.5824
US-2015-136987,Canon PC-428 Personal Copier,Technology,639.968,4,215.9892
US-2015-136987,Easy-staple paper,Office Supplies,52.76,2,24.2696
CA-2015-138485,Microsoft Natural Keyboard Elite,Technology,538.92,9,80.838
CA-2016-103709,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,14.88,2,3.72
CA-2016-103709,Xerox 1900,Office Supplies,34.24,8,15.408
CA-2016-103709,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,261.74,2,65.435
CA-2016-138282,Staple holder,Office Supplies,87.84,8,23.7168
CA-2017-148985,Dax Clear Box Frame,Furniture,34.92,4,11.8728
CA-2014-138100,Easy-staple paper,Office Supplies,14.94,3,7.0218
CA-2014-138100,"Master Caster Door Stop, Large Neon Orange",Furniture,14.56,2,6.2608
CA-2015-100734,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,3.576,4,-2.8608
CA-2015-100734,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,147.184,2,-29.4368
CA-2016-139997,Hewlett Packard 310 Color Digital Copier,Technology,1499.95,5,449.985
CA-2016-109652,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,13.568,4,3.2224
CA-2014-167199,Global Deluxe High-Back Manager's Chair,Furniture,2573.82,9,746.4078
CA-2014-167199,Ibico Hi-Tech Manual Binding System,Office Supplies,609.98,2,274.491
CA-2014-167199,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,5.48,2,1.4796
CA-2014-167199,GE 30524EE4,Technology,391.98,2,113.6742
CA-2014-167199,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,755.96,4,204.1092
CA-2014-167199,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,31.12,4,0.3112
CA-2014-167199,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,6.54,1,3.0084
CA-2016-124583,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,12.78,1,5.751
CA-2014-113964,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,18.464,4,6.924
CA-2014-129938,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,445.802,7,-108.2662
CA-2017-135111,Staples in misc. colors,Office Supplies,2.48,1,0.868
CA-2017-135111,Wilson Jones Impact Binders,Office Supplies,25.9,5,12.691
US-2015-134558,Xerox 1903,Office Supplies,29.9,5,14.651
US-2015-134558,Logitech diNovo Edge Keyboard,Technology,2249.91,9,517.4793
US-2015-134558,Bretford Rectangular Conference Table Tops,Furniture,1053.164,4,-105.3164
CA-2017-157196,Xerox 1996,Office Supplies,12.96,2,6.2208
CA-2015-108672,"Seth Thomas 13 1/2"" Wall Clock",Furniture,106.68,6,33.0708
US-2017-118598,iOttie HLCRIO102 Car Mount,Technology,119.94,6,5.997
US-2017-160836,Xerox 1953,Office Supplies,10.272,3,3.21
US-2017-160836,Bevis Round Conference Table Top & Single Column Base,Furniture,512.19,5,-65.853
US-2017-160836,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,1.556,2,-4.2012
CA-2017-121048,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,4.448,2,1.4456
CA-2017-121048,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,276.69,3,49.8042
CA-2017-121048,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,4.96,4,2.3312
CA-2017-121048,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,71.92,4,20.8568
CA-2017-121048,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,18.84,3,7.9128
CA-2017-121048,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,140.97,3,19.7358
CA-2017-121048,GE 30524EE4,Technology,470.376,3,52.9173
US-2017-120147,Manco Dry-Lighter Erasable Highlighter,Office Supplies,6.08,2,2.0672
US-2017-120147,AT&T CL83451 4-Handset Telephone,Technology,164.792,1,18.5391
CA-2016-158043,Staple envelope,Office Supplies,23.36,2,11.68
US-2017-106579,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,12.176,4,-18.8728
CA-2014-115889,AT&T CL82213,Technology,46.384,2,5.2182
CA-2014-115889,Adjustable Depth Letter/Legal Cart,Office Supplies,362.92,2,105.2468
US-2017-161935,Xerox 1950,Office Supplies,9.248,2,3.3524
US-2017-161935,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,1889.946,9,-377.9892
US-2017-161935,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,62.04,5,4.653
US-2017-161935,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,396.92,5,148.845
US-2017-161935,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,239.456,7,17.9592
US-2017-161935,Crayola Colored Pencils,Office Supplies,13.12,5,2.132
US-2017-167920,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,29.36,2,13.5056
US-2017-167920,Belkin F9M820V08 8 Outlet Surge,Office Supplies,214.9,5,62.321
US-2017-167920,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,15.92,4,7.4824
US-2017-167920,Logitech ClearChat Comfort/USB Headset H390,Technology,146.45,5,48.3285
US-2017-167920,Eldon Gobal File Keepers,Office Supplies,15.14,1,0.6056
US-2017-167920,Avery 492,Office Supplies,5.76,2,2.6496
US-2017-167920,Canon Imageclass D680 Copier / Fax,Technology,1399.98,2,629.991
CA-2016-162383,Recycled Easel Ring Binders,Office Supplies,8.952,2,-7.46
CA-2016-162383,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,8.856,6,-6.4944
CA-2016-162383,"Global Push Button Manager's Chair, Indigo",Furniture,85.246,2,-1.2178
CA-2014-125731,Peel & Seel Envelopes,Office Supplies,21.728,7,7.6048
CA-2014-125731,GuestStacker Chair with Chrome Finish Legs,Furniture,1487.04,5,148.704
US-2017-106145,Staple envelope,Office Supplies,71.88,6,33.0648
US-2017-106145,Stackable Trays,Furniture,9.24,3,2.9568
US-2017-106145,Xerox 1895,Office Supplies,35.88,6,16.146
US-2017-106145,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,17.04,3,5.538
US-2017-106145,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,931.176,3,314.2719
CA-2016-107146,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,266.352,3,-13.3176
CA-2016-107146,"Global Manager's Adjustable Task Chair, Storm",Furniture,483.136,4,54.3528
US-2017-134642,"Global High-Back Leather Tilter, Burgundy",Furniture,196.784,2,-22.1382
US-2017-134642,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,231.92,5,5.798
US-2017-160143,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,29.7,3,8.019
CA-2017-103415,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,13.592,2,-14.2716
CA-2016-106460,Xerox 1880,Office Supplies,70.88,2,33.3136
US-2017-112347,Letter Size Cart,Office Supplies,114.288,1,12.8574
US-2017-112347,Aluminum Screw Posts,Office Supplies,36.624,8,-24.416
US-2017-112347,Hon 4-Shelf Metal Bookcases,Furniture,242.352,8,-363.528
US-2017-112347,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,49.616,2,4.9616
US-2017-112347,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,508.704,6,0
US-2017-112347,Macally Suction Cup Mount,Technology,57.36,6,-14.34
US-2017-112347,Hon GuestStacker Chair,Furniture,906.68,5,68.001
CA-2014-103492,Motorola Droid Maxx,Technology,719.952,6,71.9952
CA-2014-103492,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,755.944,7,66.1451
CA-2014-103492,GBC Personal VeloBind Strips,Office Supplies,11.98,5,-19.168
CA-2014-103492,Avery Non-Stick Binders,Office Supplies,0.898,1,-1.5715
CA-2016-136595,"Executive Impressions 12"" Wall Clock",Furniture,21.204,3,-11.6622
CA-2014-140396,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,34.74,3,17.37
CA-2014-140396,Toshiba IPT2010-SD IP Telephone,Technology,833.94,6,216.8244
CA-2014-140396,3M Organizer Strips,Office Supplies,12.96,3,4.536
CA-2014-140396,Xerox 2000,Office Supplies,25.92,4,12.4416
CA-2014-114181,Bestar Classic Bookcase,Furniture,349.965,7,-216.9783
CA-2014-114181,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,22.32,5,5.301
CA-2017-159506,Xerox 1909,Office Supplies,158.28,6,72.8088
CA-2017-159506,GBC DocuBind P100 Manual Binding Machine,Office Supplies,497.94,3,224.073
US-2014-137155,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,533.94,3,154.8426
US-2014-137155,Xerox 1934,Office Supplies,167.94,3,82.2906
US-2014-137155,"Master Big Foot Doorstop, Beige",Furniture,31.68,6,9.8208
CA-2016-105746,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,170.786,1,0
US-2016-104815,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,198.744,4,0
CA-2017-157672,Logitech MX Performance Wireless Mouse,Technology,63.824,2,13.5626
US-2016-166660,Global Deluxe High-Back Office Chair in Storm,Furniture,435.168,4,-59.8356
US-2016-166660,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,48.58,1,7.7728
CA-2017-140802,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,47.976,3,8.3958
CA-2017-140802,Xerox 230,Office Supplies,20.736,4,7.2576
CA-2014-133830,Prang Colored Pencils,Office Supplies,26.46,9,11.907
CA-2014-133830,Xerox 1933,Office Supplies,49.12,4,23.0864
CA-2014-133830,Advantus Plastic Paper Clips,Office Supplies,15,3,7.2
CA-2014-100916,"Eldon Base for stackable storage shelf, platinum",Office Supplies,194.7,5,9.735
CA-2014-100916,Hon 2111 Invitation Series Straight Table,Furniture,591.32,4,112.3508
CA-2014-100916,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,2.84,1,0.8804
CA-2015-129532,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,221.96,2,4.4392
CA-2015-129532,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,236,4,40.12
CA-2014-134726,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,41.94,2,15.0984
CA-2014-134726,Samsung Rugby III,Technology,52.792,1,4.6193
CA-2016-138597,Hon Every-Day Series Multi-Task Chairs,Furniture,563.94,3,112.788
CA-2015-123113,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,2625.12,8,735.0336
CA-2015-123113,Newell 315,Office Supplies,17.94,3,4.485
CA-2015-169656,Fellowes High-Stak Drawer Files,Office Supplies,422.856,3,15.8571
CA-2015-142734,Novimex Turbo Task Chair,Furniture,127.764,2,2.8392
CA-2014-163223,Samsung Galaxy S4 Active,Technology,3499.93,7,909.9818
CA-2014-163223,Avery 492,Office Supplies,14.4,5,6.624
CA-2014-163223,Xerox 1919,Office Supplies,122.97,3,60.2553
CA-2014-163223,American Pencil,Office Supplies,9.32,4,2.7028
CA-2014-163223,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,122.94,3,59.0112
CA-2017-122945,DAX Cubicle Frames - 8x10,Furniture,17.31,3,5.193
CA-2015-139738,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,128.744,7,12.8744
CA-2016-158778,"6"" Cubicle Wall Clock, Black",Furniture,58.248,9,11.6496
CA-2016-158778,"Global Task Chair, Black",Furniture,71.246,2,-19.3382
CA-2016-158778,Newell 329,Office Supplies,7.872,3,0.5904
CA-2016-158778,Global Comet Stacking Arm Chair,Furniture,887.271,3,-63.3765
CA-2017-119655,Premium Transparent Presentation Covers by GBC,Office Supplies,146.86,7,70.4928
CA-2017-119655,Cardinal EasyOpen D-Ring Binders,Office Supplies,36.56,4,18.28
CA-2015-164567,Jabra SPEAK 410,Technology,225.576,3,22.5576
CA-2014-131947,Newell 313,Office Supplies,5.248,2,0.4592
CA-2014-131947,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,38.256,3,4.782
CA-2014-131947,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,40.24,5,13.078
CA-2014-131947,Plantronics Single Ear Headset,Technology,29.925,5,-21.945
CA-2014-131947,Xerox 1960,Office Supplies,148.704,6,46.47
CA-2014-131947,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,55.92,10,16.776
CA-2016-152520,Xerox 213,Office Supplies,12.96,2,6.2208
CA-2016-101791,36X48 HARDFLOOR CHAIRMAT,Furniture,25.176,3,-33.3582
CA-2016-101791,G.E. Halogen Desk Lamp Bulbs,Furniture,5.584,2,-1.6752
CA-2016-101791,Standard Rollaway File with Lock,Office Supplies,1297.368,9,97.3026
CA-2017-121195,Economy Rollaway Files,Office Supplies,264.32,2,19.824
CA-2017-163209,Xerox 2,Office Supplies,25.92,4,12.4416
CA-2017-163209,Newell 350,Office Supplies,22.96,7,6.6584
CA-2014-133354,Xerox 220,Office Supplies,19.44,3,9.3312
US-2015-130491,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,9.54,2,4.293
US-2015-130491,"Advantus Push Pins, Aluminum Head",Office Supplies,5.81,1,1.8011
US-2015-130491,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,5.76,2,1.728
CA-2015-113740,"DAX Value U-Channel Document Frames, Easel Back",Furniture,14.91,3,4.6221
CA-2014-148425,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,6.642,9,-4.428
CA-2016-144309,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,18.54,2,8.7138
CA-2016-144309,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,679.96,5,220.987
CA-2017-151225,Chromcraft Rectangular Conference Tables,Furniture,189.576,1,9.4788
CA-2017-151225,Griffin GC17055 Auxiliary Audio Cable,Technology,71.96,5,7.196
US-2014-144078,Logitech Mobile Speakerphone P710e - speaker phone,Technology,539.92,5,47.243
US-2014-144078,Hon GuestStacker Chair,Furniture,725.344,4,54.4008
US-2014-144078,Staples in misc. colors,Office Supplies,7.44,3,2.604
CA-2014-124464,Belkin 7 Outlet SurgeMaster II,Office Supplies,39.48,1,11.0544
CA-2015-136805,Harmony Air Purifier,Office Supplies,850.5,5,245.7
CA-2015-136805,Westinghouse Clip-On Gooseneck Lamps,Furniture,75.33,9,19.5858
US-2015-159499,Fellowes Command Center 5-outlet power strip,Office Supplies,325.632,6,28.4928
US-2015-159499,Belkin Standard 104 key USB Keyboard,Technology,23.344,2,-1.459
US-2015-159499,Avery 506,Office Supplies,16.52,5,5.369
CA-2014-162089,Airmail Envelopes,Office Supplies,335.72,5,113.3055
CA-2014-162089,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,251.944,7,88.1804
CA-2014-162089,"Global Stack Chair without Arms, Black",Furniture,127.302,7,-9.093
US-2017-158526,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,1207.84,8,314.0384
US-2017-158526,GBC ProClick Spines for 32-Hole Punch,Office Supplies,12.53,1,5.8891
US-2017-158526,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,34.58,1,10.0282
US-2017-158526,"Global Leather and Oak Executive Chair, Black",Furniture,300.98,1,87.2842
US-2017-158526,Harbour Creations Steel Folding Chair,Furniture,258.75,3,77.625
CA-2017-104885,Newell 34,Office Supplies,59.52,3,15.4752
CA-2017-104885,Staple envelope,Office Supplies,57.96,7,27.2412
CA-2017-104885,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,441.96,2,101.6508
CA-2017-104885,Easy-staple paper,Office Supplies,68.04,6,33.3396
US-2016-157490,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,703.71,6,-938.28
US-2016-157490,Recycled Easel Ring Binders,Office Supplies,17.904,4,-14.92
US-2016-157490,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,11.976,4,-9.1816
US-2016-157490,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,67.96,5,0.8495
CA-2015-161452,GuestStacker Chair with Chrome Finish Legs,Furniture,892.224,3,89.2224
US-2014-115196,"3D Systems Cube Printer, 2nd Generation, White",Technology,1299.99,2,-571.9956
CA-2016-138968,Avery Round Ring Poly Binders,Office Supplies,4.544,2,1.6472
CA-2016-138968,Global Comet Stacking Arm Chair,Furniture,1352.032,4,84.502
CA-2015-101889,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,1548.99,9,-464.697
CA-2015-101889,Staple envelope,Office Supplies,19.872,3,6.7068
CA-2017-110821,Logitech K350 2.4Ghz Wireless Keyboard,Technology,119.448,3,-13.4379
CA-2017-110821,Safco Industrial Shelving,Office Supplies,118.16,2,-25.109
CA-2015-121552,Newell 316,Office Supplies,19.56,4,5.4768
CA-2015-107685,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,80.96,4,29.1456
CA-2015-107685,Xerox 1997,Office Supplies,25.92,4,12.4416
US-2014-120740,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,106.96,2,31.0184
US-2014-120740,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,187.76,4,76.9816
CA-2017-155740,GBC ProClick Punch Binding System,Office Supplies,76.776,4,-53.7432
CA-2017-146493,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,53.9,5,25.872
CA-2014-105417,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,76.728,3,-53.7096
CA-2014-105417,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,10.43,7,-18.2525
US-2017-141509,Newell 334,Office Supplies,99.2,5,25.792
CA-2017-139493,Fluorescent Highlighters by Dixon,Office Supplies,15.92,5,2.786
CA-2014-151967,Tenex Chairmats For Use with Hard Floors,Furniture,129.92,4,10.3936
US-2016-140158,Ibico Plastic Spiral Binding Combs,Office Supplies,30.4,1,13.984
US-2016-140158,Hewlett Packard LaserJet 3310 Copier,Technology,5399.91,9,2591.9568
US-2016-140158,Letter Size File,Office Supplies,119.1,3,34.539
CA-2015-130974,Xerox 1977,Office Supplies,40.08,6,19.2384
CA-2015-130974,Xerox 1884,Office Supplies,59.94,3,28.1718
CA-2015-130974,Logitech G35 7.1-Channel Surround Sound Headset,Technology,259.98,2,88.3932
CA-2015-130974,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,170.98,1,32.4862
CA-2015-130974,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,38.97,3,4.6764
CA-2015-130974,Xerox 197,Office Supplies,154.9,5,69.705
CA-2015-130974,Hon Non-Folding Utility Tables,Furniture,446.068,4,0
CA-2017-133487,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,152.94,3,41.2938
CA-2014-142951,"Maxell 74 Minute CDR, 10/Pack",Technology,23.472,3,4.9878
CA-2014-133592,Xerox 1917,Office Supplies,195.64,4,91.9508
CA-2014-133592,Xerox 1970,Office Supplies,14.94,3,7.0218
CA-2014-133592,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,1687.8,4,742.632
CA-2014-133592,Sauder Inglewood Library Bookcases,Furniture,341.96,2,78.6508
CA-2014-133592,"Global Fabric Manager's Chair, Dark Gray",Furniture,605.88,6,151.47
CA-2015-120782,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,186.732,1,41.496
CA-2015-120782,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,3812.97,3,1906.485
CA-2015-116876,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,26.424,9,9.5787
CA-2015-116876,Samsung Galaxy S4,Technology,625.99,1,187.797
CA-2016-169838,Chromcraft Round Conference Tables,Furniture,1568.61,9,329.4081
CA-2016-169838,Wilson Jones International Size A4 Ring Binders,Office Supplies,17.3,1,8.304
